日期,行业名称,电量_万千瓦时
2025-04-12,  其中：科技推广和应用服务业,31.4613
2025-04-12,  其中：租赁业,7.1787
2025-04-12,  其中：结构性金属制品制造,619.9003
2025-04-12,  其中：肥料制造,1547.6789
2025-04-12,  其中：计算机制造,22.5072
2025-04-12,  其中：钢铁,2464.0066
2025-04-12,  其中：铁路运输设备制造,11.9485
2025-04-12,  其中：铝冶炼,3.516
2025-04-12,  其中：风能原动设备制造,0.0292
2025-04-12,  城市轨道交通设备制造,10.8401
2025-04-12,  塑料制品业,780.6677
2025-04-12,  抽水蓄能抽水耗用电量,547.6031
2025-04-12,  玻璃制造,181.8989
2025-04-12,  生物药品制品制造,124.7108
2025-04-12,  电石,0.0
2025-04-12,  稀有稀土金属冶炼,5.1178
2025-04-12,  线路损失电量,0.0203
2025-04-12,  航空、航天器及设备制造,38.8873
2025-04-12,  通信设备制造,122.8714
2025-04-12,  铁合金冶炼,16.0025
2025-04-12,  铅锌冶炼,0.792
2025-04-12,  陶瓷制品制造,219.7413
2025-04-12,  黄磷,90.1075
2025-04-12,1.农副食品加工业,649.7432
2025-04-12,1.房屋建筑业,189.6165
2025-04-12,1.煤炭开采和洗选业,2.2349
2025-04-12,1.电信、广播电视和卫星传输服务,475.346
2025-04-12,1.电力、热力生产和供应业,987.7683
2025-04-12,1.科学研究和技术服务业,225.874
2025-04-12,1.铁路运输业,1487.8924
2025-04-12,10.造纸和纸制品业,705.8345
2025-04-12,11.印刷和记录媒介复制业,111.2719
2025-04-12,12.文教、工美、体育和娱乐用品制造业,70.756
2025-04-12,13.石油、煤炭及其他燃料加工业,648.6882
2025-04-12,14.化学原料和化学制品制造业,5259.3981
2025-04-12,15.医药制造业,791.8852
2025-04-12,16.化学纤维制造业,78.3505
2025-04-12,17.橡胶和塑料制品业,1006.9797
2025-04-12,18.非金属矿物制品业,3753.8968
2025-04-12,19.黑色金属冶炼和压延加工业,2480.0091
2025-04-12,2.互联网和相关服务,447.8596
2025-04-12,2.土木工程建筑业,243.848
2025-04-12,2.水利、环境和公共设施管理业,705.5713
2025-04-12,2.燃气生产和供应业,329.252
2025-04-12,2.石油和天然气开采业,77.8114
2025-04-12,2.道路运输业,371.5815
2025-04-12,2.食品制造业,398.0183
2025-04-12,20.有色金属冶炼和压延加工业,620.9765
2025-04-12,21.金属制品业,1715.035
2025-04-12,22.通用设备制造业,648.7857
2025-04-12,23.专用设备制造业,277.2809
2025-04-12,24.汽车制造业,1301.2027
2025-04-12,25.铁路、船舶、航空航天和其他运输设备制造业,202.532
2025-04-12,26.电气机械和器材制造业,2162.0895
2025-04-12,27.计算机、通信和其他电子设备制造业,4174.4207
2025-04-12,28.仪器仪表制造业,47.6105
2025-04-12,29.其他制造业,642.8171
2025-04-12,3.居民服务、修理和其他服务业,157.8295
2025-04-12,3.建筑安装业,39.8374
2025-04-12,3.水上运输业,14.7199
2025-04-12,3.水的生产和供应业,950.3227
2025-04-12,3.软件和信息技术服务业,183.2608
2025-04-12,3.酒、饮料及精制茶制造业,252.337
2025-04-12,3.黑色金属矿采选业,223.5196
2025-04-12,30.废弃资源综合利用业,341.9582
2025-04-12,31.金属制品、机械和设备修理业,128.5865
2025-04-12,4.建筑装饰、装修和其他建筑业,229.8574
2025-04-12,4.教育、文化、体育和娱乐业,1068.6157
2025-04-12,4.有色金属矿采选业,125.2227
2025-04-12,4.烟草制品业,67.1821
2025-04-12,4.航空运输业,65.5449
2025-04-12,5.卫生和社会工作,606.6956
2025-04-12,5.管道运输业,90.1792
2025-04-12,5.纺织业,1550.9032
2025-04-12,5.非金属矿采选业  ,260.5372
2025-04-12,6.公共管理和社会组织、国际组织,418.5962
2025-04-12,6.其他采矿业  ,144.7303
2025-04-12,6.多式联运和运输代理业,26.6741
2025-04-12,6.纺织服装、服饰业,265.4294
2025-04-12,7.皮革、毛皮、羽毛及其制品和制鞋业,53.1827
2025-04-12,7.装卸搬运和仓储业,239.7993
2025-04-12,8.木材加工和木、竹、藤、棕、草制品业,461.5186
2025-04-12,8.邮政业,25.2251
2025-04-12,9.家具制造业,146.4477
2025-04-12,A、全行业用电合计,49622.6515
2025-04-12,B、城乡居民生活用电合计,10198.7586
2025-04-12,一、农、林、牧、渔业,1557.4448
2025-04-12,七、住宿和餐饮业,767.201
2025-04-12,三、建筑业,703.1594
2025-04-12,九、房地产业,2157.9364
2025-04-12,二、工业,34116.5266
2025-04-12,五、信息传输、软件和信息技术服务业,1106.4664
2025-04-12,全行业用电分类,49622.6515
2025-04-12,八、金融业,143.0857
2025-04-12,六、批发和零售业,3344.4677
2025-04-12,其他开采专业及辅助性活动,13.6628
2025-04-12,十、租赁和商务服务业,221.5649
2025-04-12,十一、公共服务及管理组织,3183.1824
2025-04-12,四、交通运输、仓储和邮政业,2321.6162
2025-04-12,客户用电量,59821.4101
2025-04-12,（一）采矿业,834.0561
2025-04-12,（三）电力、热力、燃气及水的生产和供应业,2267.343
2025-04-12,（二） 制造业,31015.1275
2025-04-13,      其中：排灌,393.5275
2025-04-13,    1.农业,520.6298
2025-04-13,    2.林业,8.2825
2025-04-13,    3.畜牧业,397.7878
2025-04-13,    4.渔业,139.5533
2025-04-13,    5.农、林、牧、渔专业及辅助性活动,721.3319
2025-04-13,    乡村居民,4648.4188
2025-04-13,    城镇居民,5712.3955
2025-04-13,    第一产业,1066.2535
2025-04-13,    第三产业,13900.1613
2025-04-13,    第二产业,33447.2542
2025-04-13,  其中：中成药生产,39.6995
2025-04-13,  其中：互联网数据服务,147.033
2025-04-13,  其中：体育用品制造,6.2549
2025-04-13,  其中：充换电服务业,893.2384
2025-04-13,  其中：光伏设备及元器件制造,30.029
2025-04-13,  其中：公共照明,463.8324
2025-04-13,  其中：医疗仪器设备及器械制造,31.1319
2025-04-13,  其中：地质勘查,7.7733
2025-04-13,  其中：城市公共交通运输,210.8697
2025-04-13,  其中：教育,932.6703
2025-04-13,  其中：新能源车整车制造,12.2976
2025-04-13,  其中：橡胶制品业,201.0701
2025-04-13,  其中：氯碱,137.14
2025-04-13,  其中：水利管理业,80.2936
2025-04-13,  其中：水泥制造,1257.2412
2025-04-13,  其中：港口岸电,4.0826
2025-04-13,  其中：煤化工,265.331
2025-04-13,  其中：电厂生产全部耗用电量,150.668
2025-04-13,  其中：电气化铁路,1418.1158
2025-04-13,  其中：碳化硅,2.0832
2025-04-13,  其中：科技推广和应用服务业,27.5189
2025-04-13,  其中：租赁业,7.1743
2025-04-13,  其中：结构性金属制品制造,576.4619
2025-04-13,  其中：肥料制造,1537.1815
2025-04-13,  其中：计算机制造,18.8512
2025-04-13,  其中：钢铁,2389.4008
2025-04-13,  其中：铁路运输设备制造,11.5039
2025-04-13,  其中：铝冶炼,3.7832
2025-04-13,  其中：风能原动设备制造,0.0293
2025-04-13,  城市轨道交通设备制造,5.5772
2025-04-13,  塑料制品业,738.5165
2025-04-13,  抽水蓄能抽水耗用电量,456.2084
2025-04-13,  玻璃制造,174.3661
2025-04-13,  生物药品制品制造,123.4164
2025-04-13,  电石,0.0
2025-04-13,  稀有稀土金属冶炼,4.9506
2025-04-13,  线路损失电量,0.0173
2025-04-13,  航空、航天器及设备制造,22.4291
2025-04-13,  通信设备制造,111.4702
2025-04-13,  铁合金冶炼,17.3088
2025-04-13,  铅锌冶炼,0.786
2025-04-13,  陶瓷制品制造,220.747
2025-04-13,  黄磷,91.0035
2025-04-13,1.农副食品加工业,650.3996
2025-04-13,1.房屋建筑业,201.8486
2025-04-13,1.煤炭开采和洗选业,2.1832
2025-04-13,1.电信、广播电视和卫星传输服务,477.5373
2025-04-13,1.电力、热力生产和供应业,933.0519
2025-04-13,1.科学研究和技术服务业,208.1474
2025-04-13,1.铁路运输业,1481.1571
2025-04-13,10.造纸和纸制品业,667.5854
2025-04-13,11.印刷和记录媒介复制业,85.0956
2025-04-13,12.文教、工美、体育和娱乐用品制造业,63.7841
2025-04-13,13.石油、煤炭及其他燃料加工业,643.6418
2025-04-13,14.化学原料和化学制品制造业,5087.5995
2025-04-13,15.医药制造业,755.5442
2025-04-13,16.化学纤维制造业,78.4344
2025-04-13,17.橡胶和塑料制品业,939.5866
2025-04-13,18.非金属矿物制品业,4041.6805
2025-04-13,19.黑色金属冶炼和压延加工业,2406.7097
2025-04-13,2.互联网和相关服务,449.406
2025-04-13,2.土木工程建筑业,277.1322
2025-04-13,2.水利、环境和公共设施管理业,697.8756
2025-04-13,2.燃气生产和供应业,347.3086
2025-04-13,2.石油和天然气开采业,60.6289
2025-04-13,2.道路运输业,370.5438
2025-04-13,2.食品制造业,377.8735
2025-04-13,20.有色金属冶炼和压延加工业,601.3533
2025-04-13,21.金属制品业,1591.9565
2025-04-13,22.通用设备制造业,521.4382
2025-04-13,23.专用设备制造业,218.2841
2025-04-13,24.汽车制造业,977.201
2025-04-13,25.铁路、船舶、航空航天和其他运输设备制造业,156.3027
2025-04-13,26.电气机械和器材制造业,1999.5111
2025-04-13,27.计算机、通信和其他电子设备制造业,4008.3803
2025-04-13,28.仪器仪表制造业,40.7236
2025-04-13,29.其他制造业,598.2454
2025-04-13,3.居民服务、修理和其他服务业,154.1778
2025-04-13,3.建筑安装业,43.1063
2025-04-13,3.水上运输业,15.8981
2025-04-13,3.水的生产和供应业,950.3232
2025-04-13,3.软件和信息技术服务业,175.2973
2025-04-13,3.酒、饮料及精制茶制造业,254.1276
2025-04-13,3.黑色金属矿采选业,230.2333
2025-04-13,30.废弃资源综合利用业,352.2044
2025-04-13,31.金属制品、机械和设备修理业,99.7905
2025-04-13,4.建筑装饰、装修和其他建筑业,252.7107
2025-04-13,4.教育、文化、体育和娱乐业,1064.4095
2025-04-13,4.有色金属矿采选业,143.4936
2025-04-13,4.烟草制品业,62.5069
2025-04-13,4.航空运输业,58.1321
2025-04-13,5.卫生和社会工作,573.3462
2025-04-13,5.管道运输业,90.1982
2025-04-13,5.纺织业,1489.15
2025-04-13,5.非金属矿采选业  ,292.1218
2025-04-13,6.公共管理和社会组织、国际组织,413.3447
2025-04-13,6.其他采矿业  ,168.7024
2025-04-13,6.多式联运和运输代理业,28.1471
2025-04-13,6.纺织服装、服饰业,247.2194
2025-04-13,7.皮革、毛皮、羽毛及其制品和制鞋业,37.3345
2025-04-13,7.装卸搬运和仓储业,228.8425
2025-04-13,8.木材加工和木、竹、藤、棕、草制品业,476.5403
2025-04-13,8.邮政业,23.6437
2025-04-13,9.家具制造业,130.3973
2025-04-13,A、全行业用电合计,48413.669
2025-04-13,B、城乡居民生活用电合计,10360.8143
2025-04-13,一、农、林、牧、渔业,1787.5853
2025-04-13,七、住宿和餐饮业,765.8411
2025-04-13,三、建筑业,774.7977
2025-04-13,九、房地产业,2133.0257
2025-04-13,二、工业,32788.6488
2025-04-13,五、信息传输、软件和信息技术服务业,1102.2406
2025-04-13,全行业用电分类,48413.669
2025-04-13,八、金融业,139.7557
2025-04-13,六、批发和零售业,3301.3428
2025-04-13,其他开采专业及辅助性活动,16.4018
2025-04-13,十、租赁和商务服务业,212.5674
2025-04-13,十一、公共服务及管理组织,3111.3012
2025-04-13,四、交通运输、仓储和邮政业,2296.5626
2025-04-13,客户用电量,58774.4833
2025-04-13,（一）采矿业,897.3632
2025-04-13,（三）电力、热力、燃气及水的生产和供应业,2230.6836
2025-04-13,（二） 制造业,29660.602
2025-04-14,      其中：排灌,419.0319
2025-04-14,    1.农业,560.2633
2025-04-14,    2.林业,8.8201
2025-04-14,    3.畜牧业,424.6838
2025-04-14,    4.渔业,143.7221
2025-04-14,    5.农、林、牧、渔专业及辅助性活动,765.8262
2025-04-14,    乡村居民,4472.39
2025-04-14,    城镇居民,5497.8992
2025-04-14,    第一产业,1137.4893
2025-04-14,    第三产业,14750.5073
2025-04-14,    第二产业,35239.5503
2025-04-14,  其中：中成药生产,50.3203
2025-04-14,  其中：互联网数据服务,151.0817
2025-04-14,  其中：体育用品制造,8.6986
2025-04-14,  其中：充换电服务业,884.6535
2025-04-14,  其中：光伏设备及元器件制造,31.5361
2025-04-14,  其中：公共照明,496.2445
2025-04-14,  其中：医疗仪器设备及器械制造,43.3074
2025-04-14,  其中：地质勘查,6.4004
2025-04-14,  其中：城市公共交通运输,222.5552
2025-04-14,  其中：教育,1261.5609
2025-04-14,  其中：新能源车整车制造,36.0344
2025-04-14,  其中：橡胶制品业,223.2288
2025-04-14,  其中：氯碱,137.748
2025-04-14,  其中：水利管理业,86.3897
2025-04-14,  其中：水泥制造,1310.9328
2025-04-14,  其中：港口岸电,5.6086
2025-04-14,  其中：煤化工,272.1984
2025-04-14,  其中：电厂生产全部耗用电量,144.5205
2025-04-14,  其中：电气化铁路,1328.1982
2025-04-14,  其中：碳化硅,2.726
2025-04-14,  其中：科技推广和应用服务业,38.1078
2025-04-14,  其中：租赁业,7.7083
2025-04-14,  其中：结构性金属制品制造,637.6069
2025-04-14,  其中：肥料制造,1540.9215
2025-04-14,  其中：计算机制造,22.1834
2025-04-14,  其中：钢铁,2498.3188
2025-04-14,  其中：铁路运输设备制造,13.4455
2025-04-14,  其中：铝冶炼,4.181
2025-04-14,  其中：风能原动设备制造,0.0265
2025-04-14,  城市轨道交通设备制造,12.0057
2025-04-14,  塑料制品业,770.681
2025-04-14,  抽水蓄能抽水耗用电量,398.9933
2025-04-14,  玻璃制造,176.8769
2025-04-14,  生物药品制品制造,137.9229
2025-04-14,  电石,0.0
2025-04-14,  稀有稀土金属冶炼,5.2251
2025-04-14,  线路损失电量,0.0264
2025-04-14,  航空、航天器及设备制造,39.5036
2025-04-14,  通信设备制造,121.682
2025-04-14,  铁合金冶炼,11.3691
2025-04-14,  铅锌冶炼,0.822
2025-04-14,  陶瓷制品制造,225.4287
2025-04-14,  黄磷,92.0255
2025-04-14,1.农副食品加工业,730.2019
2025-04-14,1.房屋建筑业,208.981
2025-04-14,1.煤炭开采和洗选业,2.2511
2025-04-14,1.电信、广播电视和卫星传输服务,493.7797
2025-04-14,1.电力、热力生产和供应业,901.8527
2025-04-14,1.科学研究和技术服务业,262.907
2025-04-14,1.铁路运输业,1394.3833
2025-04-14,10.造纸和纸制品业,702.9187
2025-04-14,11.印刷和记录媒介复制业,102.6363
2025-04-14,12.文教、工美、体育和娱乐用品制造业,72.886
2025-04-14,13.石油、煤炭及其他燃料加工业,637.0631
2025-04-14,14.化学原料和化学制品制造业,5229.0732
2025-04-14,15.医药制造业,843.7737
2025-04-14,16.化学纤维制造业,76.8666
2025-04-14,17.橡胶和塑料制品业,993.9098
2025-04-14,18.非金属矿物制品业,4122.9764
2025-04-14,19.黑色金属冶炼和压延加工业,2509.6879
2025-04-14,2.互联网和相关服务,460.4844
2025-04-14,2.土木工程建筑业,279.7894
2025-04-14,2.水利、环境和公共设施管理业,740.9547
2025-04-14,2.燃气生产和供应业,347.4603
2025-04-14,2.石油和天然气开采业,65.2972
2025-04-14,2.道路运输业,394.1593
2025-04-14,2.食品制造业,417.8911
2025-04-14,20.有色金属冶炼和压延加工业,669.5296
2025-04-14,21.金属制品业,1709.9267
2025-04-14,22.通用设备制造业,648.384
2025-04-14,23.专用设备制造业,290.3529
2025-04-14,24.汽车制造业,1420.3495
2025-04-14,25.铁路、船舶、航空航天和其他运输设备制造业,209.7136
2025-04-14,26.电气机械和器材制造业,2096.69
2025-04-14,27.计算机、通信和其他电子设备制造业,4035.2216
2025-04-14,28.仪器仪表制造业,50.1255
2025-04-14,29.其他制造业,655.1725
2025-04-14,3.居民服务、修理和其他服务业,169.2237
2025-04-14,3.建筑安装业,44.8424
2025-04-14,3.水上运输业,17.1054
2025-04-14,3.水的生产和供应业,965.8819
2025-04-14,3.软件和信息技术服务业,196.7476
2025-04-14,3.酒、饮料及精制茶制造业,275.6118
2025-04-14,3.黑色金属矿采选业,225.9732
2025-04-14,30.废弃资源综合利用业,344.889
2025-04-14,31.金属制品、机械和设备修理业,135.0246
2025-04-14,4.建筑装饰、装修和其他建筑业,264.2609
2025-04-14,4.教育、文化、体育和娱乐业,1393.1236
2025-04-14,4.有色金属矿采选业,143.6884
2025-04-14,4.烟草制品业,66.7564
2025-04-14,4.航空运输业,61.6221
2025-04-14,5.卫生和社会工作,661.6922
2025-04-14,5.管道运输业,89.7865
2025-04-14,5.纺织业,1497.5524
2025-04-14,5.非金属矿采选业  ,295.7998
2025-04-14,6.公共管理和社会组织、国际组织,522.1921
2025-04-14,6.其他采矿业  ,168.9817
2025-04-14,6.多式联运和运输代理业,28.526
2025-04-14,6.纺织服装、服饰业,272.2128
2025-04-14,7.皮革、毛皮、羽毛及其制品和制鞋业,54.0813
2025-04-14,7.装卸搬运和仓储业,253.744
2025-04-14,8.木材加工和木、竹、藤、棕、草制品业,476.2854
2025-04-14,8.邮政业,26.7273
2025-04-14,9.家具制造业,128.033
2025-04-14,A、全行业用电合计,51127.5469
2025-04-14,B、城乡居民生活用电合计,9970.2891
2025-04-14,一、农、林、牧、渔业,1903.3155
2025-04-14,七、住宿和餐饮业,747.3854
2025-04-14,三、建筑业,797.8738
